R1,R2,R3,R4,R(R),K(R),R_norm,K_norm,d
0.96,0.97,0.99,0.95,1.0665284821447363,1800.978810512554,0.0018006893885258158,0.417195897246599,1.0818753534417063
0.96,0.99,0.96,0.97,1.3680764743779503,1800.9737717314733,0.007033699785393035,0.42966681867233086,1.081940686188428
0.95,0.98,0.96,0.99,1.5594059405940617,1800.9706320186485,0.010353997422001493,0.43743756943739387,1.082012401765297
0.98,0.96,0.99,0.95,1.3796680497925315,1800.9727211653799,0.007234857930109386,0.43226695687922756,1.082791461602223
0.98,1.0,0.95,0.97,2.0352432637092224,1800.962487205104,0.018611593967871758,0.4575958831475636,1.0828283316241223
0.99,0.99,0.95,0.98,3.2807021290640854,1800.9447115890127,0.04022506631436274,0.5015903151381451,1.0829407959679298
0.98,0.97,0.98,0.95,1.3803135942193212,1800.9725316720942,0.007246060593645668,0.43273595043911783,1.0829685069332728
0.99,0.99,0.95,0.99,5.075351666068918,1800.9221556381835,0.07136909621264839,0.5574160170233642,1.0830826245042917
0.95,0.96,0.97,1.0,1.7955962587685135,1800.9658236473908,0.014452802330277532,0.44933822937490575,1.0831473229493844
0.99,0.97,0.96,0.98,2.9116638078902315,1800.9494169844797,0.03382084071417487,0.4899445190206662,1.083304112221797
0.95,0.99,0.98,0.95,0.9806756808518795,1800.9786810592009,0.0003108150954208054,0.4175162927091327,1.0833735833463727
0.96,0.96,0.97,0.99,1.7560092527406226,1800.9660409744897,0.013765816445905988,0.448800347468461,1.0835495451055395
0.99,0.96,0.98,1.0,10.988372093023365,1800.8635934458225,0.17398260440410723,0.7023567254531302,1.084255370111795
0.95,1.0,0.96,0.97,1.2382424079548513,1800.973341987678,0.004780582414496506,0.4307304292995368,1.0844309069109899
0.95,0.95,0.98,1.0,1.7945258288357766,1800.9644349553155,0.014434226278997452,0.45277522524335784,1.0845945320369506
0.96,0.95,0.98,0.99,1.754980464039362,1800.9646522824146,0.013747963029174522,0.4522373433363503,1.0849938687094147
0.97,0.99,0.97,0.95,1.2390288339570659,1800.972570127305,0.004794229911916329,0.4326407742634731,1.0851785863957661
0.99,0.97,0.97,0.96,1.8994406230959555,1800.9622502155808,0.016254899018625892,0.4581824293134226,1.085212219907426
0.98,0.98,0.96,0.97,1.8768756910440683,1800.9625355743033,0.015863311188252262,0.4574761699721749,1.085269306834834
1.0,1.0,0.95,0.97,3.8363863447127553,1800.9353622900721,0.04986831167749404,0.5247297154430247,1.0853992350391137
0.99,0.95,1.0,0.95,1.6721408118578434,1800.9654501137084,0.012310378391557415,0.4502627206614837,1.0854802191889588
0.98,0.99,0.96,0.96,1.6486751717369985,1800.9657588597897,0.011903159833038357,0.4494985778936847,1.0855341252472808
0.95,0.99,0.96,0.98,1.3796680497925315,1800.9699416014607,0.007234857930109386,0.43914634351631804,1.0855561424140172
0.97,0.97,0.96,0.99,2.1963802172492155,1800.9574442899486,0.021407936092219738,0.4700770363576224,1.0856402938607495
0.99,0.98,0.97,0.95,1.6748568060378537,1800.9652332390237,0.012357511273048575,0.45079948284815546,1.0856601030133375
0.95,0.96,1.0,0.96,1.0659186535764378,1800.9748587606514,0.001790106531665855,0.4269764347778995,1.0856941868103138
0.95,0.96,0.99,0.97,1.1697791192981475,1800.9726642435567,0.003592482640755777,0.4324078376941252,1.0861880494414038
0.95,0.97,0.98,0.97,1.1702653143900907,1800.972474750271,0.0036009199841855986,0.4328768312540155,1.0863671007964475
0.99,0.95,0.99,0.96,1.8971249230836127,1800.9610510167913,0.016214712771153737,0.4611504316214216,1.086505044605209
0.95,0.97,1.0,0.95,0.9803301268771214,1800.9751398159647,0.00030481841300486197,0.4262808263217871,1.0867869151668328
0.97,0.97,0.97,0.97,1.530180894950253,1800.9663638183752,0.009846831161101,0.44800131280835587,1.0867881458866413
0.95,0.98,0.98,0.96,1.066731828683135,1800.9732531938917,0.0018042182283026199,0.43095019283246055,1.0872501494362488
0.97,0.99,0.95,0.99,2.410700258232268,1800.9527388944816,0.025127208087418217,0.48172283247510134,1.087397741279274
0.96,0.97,0.96,1.0,2.2424505129316605,1800.9548970217932,0.02220743183585755,0.4763814938263248,1.0876661408802013
0.97,0.95,0.99,0.97,1.5286021732798407,1800.9651646195857,0.009819434305118495,0.4509693151163549,1.0880399238338407
1.0,0.96,0.97,0.98,4.333120612635615,1800.9269894850997,0.058488550098813694,0.545452305143253,1.0881001918394844
0.95,0.98,0.99,0.95,0.9806756808518792,1800.9737237424906,0.0003108150954207996,0.4297855908164579,1.0881608890640362
0.97,0.95,1.0,0.96,1.3668051023435186,1800.96735913668,0.007011636620504436,0.44553791220125466,1.0883611170083862
0.99,1.0,0.95,0.97,2.6678276279543143,1800.94811197523,0.029589350876397413,0.49317440092136394,1.0885393045988914
0.97,0.98,0.97,0.96,1.3687126457801684,1800.9671422619954,0.0070447397911226105,0.4460746743879264,1.0885507631281022
0.99,0.97,0.96,0.99,4.276108769221649,1800.9268610336505,0.057499176675630315,0.5457702209058852,1.0891156669494628
0.96,0.99,0.95,1.0,2.465376381668054,1800.9501916263262,0.026076047840191574,0.4880272899438037,1.0893569205363658
0.98,0.96,0.97,0.98,2.1814474357125073,1800.9541144001319,0.02114879524881029,0.47831847284722917,1.0894669533812216
0.96,1.0,0.97,0.95,1.1248779296874998,1800.9698104424533,0.0028132753566213705,0.4394709604523739,1.089732117947306
0.95,0.97,0.99,0.96,1.0665284821447363,1800.9707407190476,0.0018006893885258158,0.437168537281725,1.0897330836926375
0.99,0.96,0.98,0.96,1.8988613529805778,1800.9578753869064,0.01624484646774032,0.46901007667015604,1.0898369851126477
1.0,0.95,0.98,0.98,4.32768565248739,1800.9256007930244,0.05839423276394574,0.5488893010117051,1.0899086593184388
1.0,0.97,0.97,0.96,2.469100165323957,1800.9495005304225,0.026140669721580034,0.4897377438362089,1.0900665360004924
0.99,1.0,0.96,0.95,1.8037974683544322,1800.9590236796269,0.014595124667468914,0.4661680662590022,1.0901079920488514
0.98,0.99,0.95,1.0,5.154519830883858,1800.9157091011393,0.07274296650941056,0.5733711172072281,1.090211009027717
0.98,0.95,0.98,0.98,2.1799285518406823,1800.9527257080565,0.021122436807376042,0.48175546871568126,1.0910039483702134
0.97,0.96,0.98,0.97,1.529786034815409,1800.9619889897008,0.009839978828324238,0.4588289601650893,1.091302378909196
1.0,0.95,0.99,0.96,2.465376381668054,1800.948301331633,0.026076047840191574,0.49270574614420787,1.0914608636474792
0.97,1.0,0.95,0.98,2.035243263709219,1800.9542606616958,0.018611593967871695,0.4779564772688706,1.0915885661079223
1.0,0.95,1.0,0.95,2.113583138173306,1800.9527004285503,0.01997109026072974,0.48181803518370725,1.0920646880808074
1.0,0.98,0.97,0.95,2.1177152022812358,1800.952483553866,0.02004279736870012,0.48235479736981623,1.0922372771218893
0.99,0.98,0.96,0.97,2.413380022115742,1800.9481603444287,0.02517371223476643,0.49305468774710065,1.0924235517543261
0.98,0.99,0.95,0.99,3.280702129064085,1800.936530868058,0.040225066314362734,0.5218374992484384,1.0924661546030308
0.98,0.97,0.96,0.99,2.9116638078902275,1800.9412362635246,0.0338208407141748,0.5101917031320848,1.092610516965255
1.0,0.98,0.96,0.97,3.35253456221199,1800.935410659271,0.04147163362430038,0.5246100022687614,1.092699539501732
0.99,0.96,0.99,0.95,1.6739508760827457,1800.9583459355058,0.01234178992521666,0.46784547465302784,1.0928623555056884
0.96,0.97,0.97,0.98,1.5374808498945203,1800.960203747306,0.009973513285021324,0.4632474132146006,1.0930464812839493
0.99,0.97,0.98,0.95,1.6748568060378537,1800.95815644222,0.012357511273048575,0.4683144682134809,1.0930490047005401
0.97,0.96,1.0,0.95,1.23824240795485,1800.9646540553945,0.0047805824144964825,0.4522329552328609,1.0931497312527116
0.97,1.0,0.96,0.96,1.4582811325482332,1800.9609327025987,0.008599095431224004,0.4614432577982104,1.0935289816677074
0.97,0.98,0.96,0.98,1.8768756910440691,1800.9543090308946,0.015863311188252276,0.4778367640946073,1.0940077675161892
0.99,1.0,0.95,0.99,6.224479563595562,1800.9011214545685,0.09131085802161576,0.6094753637023523,1.0941554623130694
0.99,0.99,0.96,0.96,2.06332256943998,1800.9513836299157,0.019098877261445227,0.48507709566748497,1.09428826244777
0.96,0.95,0.99,0.98,1.5358888988871906,1800.9590045485165,0.009945886849471336,0.46621541552259965,1.0943326553828092
0.99,0.96,0.97,0.98,2.9116638078902315,1800.9397391702576,0.03382084071417487,0.5138969906215922,1.0943455966047437
0.95,0.97,0.97,0.99,1.5598143212088895,1800.9582522362966,0.0103610843867909,0.4680773790474746,1.0947518513672592
0.97,0.98,0.98,0.95,1.2392910886958592,1800.9630484886347,0.004798781034159159,0.45620671328742196,1.0947830979146542
1.0,0.96,0.98,0.96,2.468168462291872,1800.9451257017486,0.026124501112339476,0.5005653911918168,1.0949882182894508
0.95,1.0,0.95,1.0,2.1135831381733037,1800.9497618825308,0.019971090260729702,0.4890909005710097,1.0952929165050342
0.97,0.96,0.99,0.96,1.36807647437795,1800.9602549584774,0.007033699785393031,0.4631206661927988,1.0956563443054335
0.96,0.99,0.97,0.96,1.2343842138159649,1800.9621703927419,0.004713627997415492,0.4583799898614194,1.0957678483143325
0.97,0.97,0.98,0.96,1.3687126457801682,1800.9600654651917,0.007044739791122607,0.4635896597526891,1.095844661166031
0.96,1.0,0.95,0.99,2.0606923751095554,1800.9499792096299,0.019053233335332636,0.48855301866400214,1.0958743591651254
0.99,0.95,0.98,0.98,2.9090849010882533,1800.9383504781824,0.03377608682273836,0.5173339864894816,1.096003240858657
1.0,1.0,0.96,0.95,2.3170731707317085,1800.9462739944688,0.023502420209739694,0.49772338078122574,1.0960274116610993
0.95,0.95,0.99,0.99,1.5581815606719853,1800.957053037507,0.010332749749899648,0.47104538135603635,1.0960497331391712
0.97,0.96,0.97,0.99,2.1963802172492155,1800.9477664757264,0.021407936092219738,0.4940295079585484,1.096224239048314
1.0,0.98,0.96,0.98,5.165662650602434,1800.9109760894387,0.0729363370273367,0.5850852631645309,1.0962535292424833
0.98,0.97,0.96,1.0,4.333120612635624,1800.9204144966059,0.05848855009881385,0.5617253210908747,1.096348095565309
0.97,0.99,0.96,0.97,1.6404222016163832,1800.95549723271,0.011759939252704287,0.47489597916241827,1.0964235535095235
0.96,0.95,1.0,0.97,1.3668051023435186,1800.9591639819396,0.007011636620504436,0.46582081975436335,1.0968203708555546
0.97,0.99,0.95,1.0,3.347613735606463,1800.9319171275629,0.04138623847178353,0.5332564504338911,1.0969515876831708
0.96,0.98,0.97,0.97,1.3687126457801686,1800.958947107255,0.007044739791122615,0.46635758194103505,1.0970184788828166
0.97,0.97,0.96,1.0,2.9651455943527045,1800.9366225230299,0.03474895415485301,0.5216106543164122,1.0971723912865952
0.97,0.97,0.99,0.95,1.2390288339570652,1800.9605360137907,0.004794229911916317,0.4624250577366864,1.0973930284266404
0.96,0.96,0.98,0.98,1.5370826798117878,1800.9558289186318,0.009966603511995712,0.4740750605707713,1.09768542361496
0.97,0.95,0.98,0.99,2.194842425588051,1800.9463777836513,0.021381249528361387,0.4974665038264377,1.0978012484980924
0.95,0.98,0.96,1.0,1.944444444444448,1800.9498102517298,0.017035887355743646,0.4889711873961836,1.0978666899264882
0.95,1.0,0.97,0.96,1.1248779296875002,1800.9617406489465,0.0028132753566213783,0.45944360048862537,1.097938880737421
0.98,0.99,0.97,0.95,1.4722986828742832,1800.956362100881,0.008842353514461707,0.4727554410379356,1.0981307696343474
1.0,0.99,0.96,0.96,2.7382210014789856,1800.9386339447578,0.030810945000759118,0.5166324101891457,1.0982879729780197
0.96,0.98,0.96,0.99,1.8988613529805778,1800.9500275788287,0.01624484646774032,0.48843330548973884,1.0983356936806308
0.96,0.96,0.97,1.0,2.2424505129316605,1800.945219207571,0.02220743183585755,0.5003339654272507,1.0983680545778751
0.98,0.97,0.97,0.97,1.8774430050226893,1800.9501557919511,0.01587315625446022,0.4881159795828184,1.0985275845897784
0.95,0.96,0.98,0.99,1.5594059405940603,1800.9538774076225,0.01035399742200147,0.4789050264036453,1.0994313233364275
0.98,0.95,0.99,0.97,1.8751750820573265,1800.9489565931617,0.015833799121391136,0.49108398189081737,1.0998848067964095
1.0,0.96,0.99,0.95,2.1163366336633684,1800.9455962503478,0.020018873933307074,0.4994007891752514,1.0998927928101936
0.96,0.95,0.98,1.0,2.240853658536589,1800.9438305154958,0.022179720307785988,0.5037709612951401,1.099962581555204
1.0,0.97,0.98,0.95,2.1177152022812358,1800.9454067570618,0.02004279736870012,0.4998697827357044,1.1000845052454848
0.98,1.0,0.95,0.98,2.646543522149775,1800.9380526352718,0.029219990277647226,0.5180711440433331,1.1003688188816054
0.95,0.95,1.0,0.98,1.3783779571735826,1800.955333851927,0.007212469891515979,0.4753003445983505,1.1006986406433936
0.95,0.98,0.97,0.98,1.3803135942193219,1800.9551169772426,0.00724606059364568,0.4758371067844595,1.1009002390770204
0.99,1.0,0.95,0.98,3.750183096528503,1800.9236774053977,0.04837235579116521,0.5536496618171334,1.1009646321534052
0.98,0.95,1.0,0.96,1.6469131434636477,1800.951151110256,0.011872581906766218,0.4856525789757172,1.1010241695137148
0.98,0.98,0.97,0.96,1.6495570432530904,1800.9509342355718,0.011918463674984819,0.48618934116126344,1.1012198680941174
0.99,0.96,0.97,0.99,4.276108769221649,1800.9171832194284,0.057499176675630315,0.5697226925068112,1.1013136466621691
0.98,1.0,0.95,1.0,6.341961852861078,1800.8946749175238,0.0933496248415213,0.6254304638873418,1.1014436744261349
0.96,0.99,0.98,0.95,1.1253131669295724,1800.9580766193812,0.0028208283865586692,0.46851202876091497,1.1017576055527538
0.95,0.99,0.97,0.97,1.239028833957066,1800.9563051790578,0.004794229911916332,0.47289632185283326,1.101846384955069
0.96,1.0,0.96,0.97,1.458281132548234,1800.9527375478583,0.00859909543122402,0.48172616535131907,1.1022412857282535
1.0,1.0,0.98,0.98,19.552117263843932,1800.7958565388842,0.3225963198632593,0.8700047400280388,1.1026259535917224
0.96,0.99,0.96,0.98,1.648675171736998,1800.9493371616409,0.01190315983303835,0.490142079568663,1.1029844168037133
0.99,0.95,0.98,0.99,4.270808507308204,1800.9157945273532,0.05740719687004857,0.5731596883747005,1.1031741570985805
0.98,0.96,0.98,0.97,1.876875691044069,1800.9457809632772,0.015863311188252273,0.4989436269384263,1.1033901237222592
0.95,1.0,0.98,0.95,1.0312361541869741,1800.9576468755859,0.001188232585995413,0.4695756393881209,1.103687558972851
0.98,0.96,0.97,0.99,2.9116638078902275,1800.9315584493027,0.0338208407141748,0.5341441747324481,1.1039982641466752
0.96,0.96,1.0,0.96,1.233602827006479,1800.9542543208313,0.004700067949252902,0.47797217083080723,1.10411926476669
0.98,0.98,0.96,0.98,2.3956610981241813,1800.9381010044708,0.02486622116914054,0.517951430868507,1.1041555920048973
0.96,0.96,0.99,0.97,1.3680764743779508,1800.952059803737,0.007033699785393043,0.4834035737459074,1.1043826730224446
0.96,0.97,0.98,0.97,1.3687126457801686,1800.9518703104513,0.007044739791122615,0.48387256730579775,1.1045781141085418
0.95,0.99,0.96,0.99,1.6739508760827444,1800.9473856506315,0.012341789925216638,0.494972045401537,1.1047470595829194
0.96,0.97,1.0,0.95,1.1248779296874998,1800.9545353761448,0.0028132753566213705,0.4772765623741321,1.1055199142469838
0.98,0.95,0.98,0.99,2.9090849010882533,1800.9301697572273,0.03377608682273836,0.5375811706009003,1.1057043752198028
0.97,1.0,0.97,0.95,1.3147362599540506,1800.95153594369,0.006108043160773503,0.4847001209424613,1.1057827223787426
0.96,0.98,0.98,0.96,1.234644787512427,1800.9526487540716,0.0047181499471477305,0.4819459288853683,1.1058290281114025
0.98,1.0,0.96,0.96,1.7749603803486553,1800.9447246761747,0.014094690954639227,0.5015579245726729,1.1061508170703827
0.95,1.0,0.96,0.98,1.4712389380530988,1800.9489074178455,0.00882396289071318,0.49120569019586896,1.1062156058474633
0.99,0.97,0.97,0.97,2.4142742207226173,1800.935780562077,0.025189229998860918,0.5236944973566187,1.1065766868463365
0.98,0.96,1.0,0.95,1.471238938053097,1800.9484460289707,0.00882396289071315,0.49234762200676063,1.1067231439865086
0.96,0.98,0.99,0.95,1.1253131669295724,1800.953119302671,0.0028208283865586692,0.4807813268682401,1.1070307062429907
0.97,1.0,0.95,0.99,2.667827627954311,1800.9317047108666,0.029589350876397358,0.5337821791540895,1.1075288902394287
1.0,0.97,0.97,0.97,3.3541773551233334,1800.9230308769188,0.04150014236123904,0.5552498118794049,1.1077113029511072
0.97,0.97,0.97,0.98,1.8774430050226905,1800.9419292485427,0.015873156254460237,0.508476573704688,1.1077247269006036
0.99,0.98,0.96,0.98,3.28544061302683,1800.9237257745965,0.040307297124983606,0.5535299486428701,1.1078833368167122
0.99,0.95,0.99,0.97,2.410700258232269,1800.9345813632876,0.02512720808741824,0.5266624996646176,1.1080389654540201
0.98,0.99,0.96,0.97,2.0378151260504227,1800.939289206286,0.018656225610984817,0.5150106459368807,1.1082741398049498
0.95,0.96,0.99,0.98,1.379668049792532,1800.9482296737244,0.007234857930109394,0.49288309858989465,1.1083845795501783
0.98,0.98,0.98,0.95,1.4726521231906191,1800.946840462211,0.008848487055051249,0.4963213800613217,1.1084747330990616
0.96,0.97,0.99,0.96,1.2343842138159642,1800.9501362792275,0.004713627997415481,0.48816427333463275,1.1085573147358674
0.95,0.97,0.98,0.98,1.3803135942193228,1800.9480401804387,0.007246060593645695,0.4933520921497849,1.1085831818295844
0.97,0.96,0.97,1.0,2.9651455943527045,1800.9269447088077,0.03474895415485301,0.5455631259173381,1.10875998568935
0.99,0.99,0.97,0.95,1.8053161392551969,1800.941986871007,0.014621479413041137,0.5083339588117358,1.1087715014895336
0.98,0.96,0.97,1.0,4.333120612635624,1800.910736682384,0.05848855009881385,0.5856777926912379,1.1088112044648153
0.98,0.96,0.99,0.96,1.6486751717369978,1800.9440469320534,0.011903159833038345,0.5032353329672613,1.108864809566344
0.98,0.97,0.98,0.96,1.6495570432530904,1800.9438574387677,0.011918463674984819,0.5037043265271516,1.109064096880146
0.97,0.95,0.99,0.98,1.8751750820573283,1800.9407300497533,0.015833799121391164,0.5114445760126871,1.1091251801688715
1.0,0.95,0.99,0.97,3.347613735606463,1800.9218316781294,0.04138623847178353,0.5582178141874039,1.109300442561635
0.96,1.0,0.95,1.0,2.733812949640294,1800.9291574427111,0.030734448450637955,0.5400866366227919,1.1095806795717058
0.95,0.99,0.98,0.96,1.125313166929573,1800.9500068258744,0.002820828386558681,0.48848466879716645,1.1103979340531691
0.95,0.96,1.0,0.97,1.2382424079548513,1800.9483891071477,0.004780582414496506,0.4924885028210956,1.1104083098348072
0.97,0.95,0.98,1.0,2.9624781849912782,1800.9255560167326,0.034702664405690135,0.5490001217852275,1.1104954208936066
0.99,0.98,0.96,0.99,5.086169403066232,1800.9011698237673,0.0715568253026625,0.609355650528089,1.1105498806773972
0.98,0.95,0.98,1.0,4.327685652487395,1800.9093479903086,0.058394232763945814,0.58911478855969,1.1107104280558127
0.99,0.95,1.0,0.96,2.0606923751095554,1800.936775880382,0.019053233335332636,0.5212310967495175,1.110827806299685
1.0,0.99,0.96,0.98,6.36363636363641,1800.8877297214217,0.09372576045892114,0.642619739128674,1.1109874555428454
0.99,0.98,0.97,0.96,2.0646393538434005,1800.9365590056973,0.019121728504534266,0.5217678589361893,1.1110192987121275
0.98,0.97,0.99,0.95,1.4722986828742837,1800.944327987367,0.008842353514461714,0.5025397245105861,1.111278387667972
0.98,1.0,0.95,0.99,3.750183096528503,1800.9154966844426,0.04837235579116521,0.5738968459285521,1.111284285405493
0.97,0.98,0.96,0.99,2.413380022115742,1800.9317530800654,0.02517371223476643,0.5336624659798263,1.1113423949952668
0.95,0.99,0.99,0.95,1.0314199119933936,1800.9504773744738,0.001191421486390262,0.4873200667800383,1.11135027061628
0.99,0.96,0.98,0.97,2.413380022115742,1800.9314057334027,0.02517371223476643,0.5345221447133521,1.1117554652472403
0.95,0.97,0.97,1.0,1.9450488952332068,1800.937430469378,0.017046376887570883,0.5196109970062643,1.1118423509651425
0.97,0.99,0.97,0.96,1.4593246340138264,1800.9438958939786,0.008617204170659323,0.5036091503515069,1.1119631397596625
0.95,0.98,0.98,0.97,1.23929108869586,1800.946783540388,0.0047987810341591705,0.49646226087565665,1.1121601695371328
0.96,0.97,0.97,0.99,1.8994406230959537,1800.9376477964768,0.01625489901862586,0.5190731150998196,1.1122910242037758
0.95,0.98,1.0,0.95,1.0312361541869741,1800.9494486060814,0.001188232585995413,0.48986625594399097,1.1124719751244394
0.97,0.95,1.0,0.97,1.6386757205659677,1800.9408894831763,0.011729631130182657,0.5110499802444507,1.1125872569349058
0.97,0.96,0.98,0.98,1.8768756910440691,1800.9375544198685,0.015863311188252276,0.5193042210608587,1.1127452072585962
0.97,0.98,0.97,0.97,1.6412962865719403,1800.9406726084917,0.01177510796805968,0.5115867424311225,1.112793526339378
1.0,0.97,0.97,0.98,5.169386052644577,1800.8985963070866,0.07300095228626763,0.6157250727751744,1.1128542580707326
1.0,0.96,0.98,0.97,3.352534562211988,1800.9186560482449,0.04147163362430034,0.5660774592350128,1.113202730413843
0.95,0.95,0.99,1.0,1.9426325745222133,1800.9362312705882,0.017004444486333023,0.5225789993148262,1.11326954179323
0.96,0.98,0.96,1.0,2.468168462291873,1800.92920581191,0.0261245011123395,0.5399669234485286,1.1135518693586566
0.96,0.95,0.99,0.99,1.8971249230836136,1800.9364485976873,0.01621471277115375,0.5220411174078187,1.1137146940003744
1.0,0.99,0.96,0.97,3.844685848502657,1800.9121642912542,0.05001233979487513,0.5821444782323418,1.114167289090114
0.95,0.97,1.0,0.96,1.1248779296875009,1800.9464655826382,0.0028132753566213896,0.49724920240982085,1.114288173275743
1.0,0.95,0.99,0.98,5.154519830883859,1800.8973971082971,0.07274296650941058,0.6186930750831734,1.1147137423184668
0.95,0.97,0.99,0.97,1.2390288339570654,1800.944271065544,0.004794229911916321,0.5026806053249211,1.1149539523166168
0.99,1.0,0.96,0.96,2.254697286012531,1800.9303494463006,0.022419960164717073,0.5371364423464732,1.1154274032768694
0.99,0.99,0.96,0.97,2.6720413707247355,1800.924913976412,0.029662475421396155,0.5505891637106811,1.1156627352389967
1.0,0.99,0.97,0.95,2.319459063658419,1800.9292371858492,0.023543824572603542,0.5398892733333966,1.1157719704270948
1.0,0.95,1.0,0.96,2.733812949640294,1800.924026195224,0.030734448450637955,0.5527864112711782,1.1158174249877786
0.95,0.98,0.99,0.96,1.1253131669295733,1800.9450495091642,0.002820828386558685,0.5007539669044916,1.1158498266658707
0.97,1.0,0.95,1.0,3.8363863447127446,1800.9108829439479,0.04986831167749386,0.5853157971128793,1.115950181461727
1.0,0.98,0.97,0.96,2.740428966789674,1800.9238093205395,0.030849261639318656,0.55332317345785,1.1159837310420433
1.0,0.99,0.99,0.98,19.597840458352103,1800.7886870377724,0.32338979207465507,0.8877491674193935,1.1161988880672675
1.0,1.0,0.96,0.98,8.235294117647118,1800.8666955378064,0.12620617730261977,0.694679085808225,1.1162861088643234
0.95,0.96,0.98,1.0,1.9444444444444462,1800.9330556407037,0.017035887355743618,0.530438644362435,1.116952820032954
0.96,1.0,0.97,0.96,1.3095941270778841,1800.9411362091269,0.006018807498470565,0.5104393365404076,1.11738396593766
0.96,0.96,0.98,0.99,1.8988613529805796,1800.9332729678026,0.01624484646774035,0.5299007624559903,1.1173938518502415
0.97,0.99,0.96,0.98,2.037815126050422,1800.9310626628776,0.018656225610984803,0.5353712400587505,1.1178810170202027
0.99,0.96,1.0,0.95,1.8037974683544322,1800.9340707990964,0.014595124667468914,0.5279261397811237,1.1179126877325078
0.97,1.0,0.96,0.97,1.7655558057494554,1800.934463049095,0.013931485634347573,0.5269553258414065,1.1180398161317457
0.98,0.98,0.96,0.99,3.285440613026822,1800.9155450536416,0.04030729712498347,0.573777132753726,1.118136969258526
0.98,0.98,0.96,1.0,5.165662650602417,1800.8947232867229,0.0729363370273364,0.6253107507125157,1.118239943018019
1.0,0.98,1.0,0.98,19.552117263843932,1800.78765826938,0.3225963198632593,0.8902953565833462,1.1187053087460823
1.0,1.0,0.96,0.96,3.067092651757194,1800.9175997611424,0.03651812531522711,0.5686917568692594,1.118797406672508
0.97,0.99,0.98,0.95,1.315304421329452,1800.939802120618,0.006117902932554952,0.5137411892510024,1.118808130290541
0.98,0.97,0.97,0.98,2.3965433310689384,1800.925721222119,0.02488153128325598,0.5485912404785878,1.1188424273159843
1.0,0.96,0.98,0.98,5.165662650602417,1800.8942214784126,0.0729363370273364,0.6265527201307823,1.1189349160284412
0.99,0.96,0.99,0.96,2.06332256943998,1800.9296717021793,0.019098877261445227,0.5388138507410616,1.119145825324014
0.99,0.97,0.98,0.96,2.0646393538434005,1800.9294822088937,0.019121728504534266,0.5392828443009519,1.1193516738046436
0.96,0.95,1.0,0.98,1.646913143463649,1800.9347294121073,0.01187258190676624,0.5262960806501328,1.1195460503683141
0.96,0.98,0.97,0.98,1.6495570432530913,1800.9345125374227,0.011918463674984834,0.5268328428368045,1.1197579947104246
0.99,0.98,0.98,0.95,1.8058227201867083,1800.9324652323367,0.014630270528716694,0.5318998978356848,1.1197638166488155
0.98,1.0,0.97,0.95,1.5751697144332288,1800.935327917266,0.010627559158504208,0.5248147877169238,1.119950172151877
0.98,0.95,0.99,0.98,2.3930171695187155,1800.9245220233292,0.02482033890085378,0.5515592427871495,1.1203539484133482
0.97,0.96,0.99,0.97,1.6404222016163823,1800.9337853049738,0.011759939252704271,0.5286327342359949,1.1207457273492694
0.97,0.97,0.98,0.97,1.6412962865719398,1800.933595811688,0.01177510796805967,0.5291017277958852,1.1209536456018738
0.97,0.96,1.0,0.96,1.4582811325482332,1800.935979822068,0.008599095431224004,0.5232013313208946,1.1209885756223137
0.96,0.99,0.97,0.97,1.459324634013827,1800.9357007392382,0.008617204170659335,0.5238920579046155,1.1212951155703539
0.95,0.95,1.0,0.99,1.672140811857843,1800.9327779010978,0.012310378391557408,0.5311260464835695,1.1214391048497887
0.95,0.98,0.97,0.99,1.674856806037853,1800.9325610264134,0.012357511273048563,0.5316628086696785,1.1216519191180916
0.95,0.99,0.96,1.0,2.1163366336633693,1800.9265638837128,0.020018873933307087,0.5465056633603268,1.1220657055323697
0.96,0.99,0.96,0.99,2.06332256943998,1800.9267812108117,0.019098877261445227,0.545967781453882,1.1226076032948606
0.99,0.97,0.99,0.95,1.8053161392551969,1800.9299527574926,0.014621479413041137,0.5381182422849492,1.1227386479114305
0.97,0.98,0.98,0.96,1.4596726547373229,1800.9343742553083,0.008623243660595553,0.5271750893754558,1.1228274345900437
0.97,0.97,1.0,0.95,1.3147362599540506,1800.9362608773815,0.006108043160773503,0.5225057228642195,1.1228684038192398
0.97,0.98,0.96,1.0,3.3525345622119875,1800.9109313131466,0.041471633624300334,0.585196083938616,1.1230454513526864
0.99,0.97,0.97,0.98,3.287022477838077,1800.9113459922446,0.040334748526474916,0.5841697582529508,1.1234819541688488
0.96,1.0,0.98,0.95,1.1893203883495147,1800.9370424357662,0.003931598359472609,0.5205713754399032,1.123898045942828
0.95,1.0,0.97,0.97,1.3147362599540506,1800.9352709954428,0.006108043160773503,0.5249556685318214,1.1240105318872233
0.98,0.96,0.98,0.98,2.3956610981241826,1800.9213463934448,0.024866221169140564,0.5594188878347585,1.1242043313754086
0.97,0.98,0.99,0.95,1.3153044213294514,1800.9348448039077,0.006117902932554941,0.5260104873583276,1.124494844666763
1.0,0.96,0.99,0.96,2.738221001478982,1800.9169220170215,0.030810945000759055,0.5703691652627224,1.1245658757995534
1.0,0.97,0.98,0.96,2.740428966789674,1800.9167325237354,0.030849261639318656,0.5708381588237381,1.1247708020900653
